timestamp,location,potentialEvapotranspiration
2011-09-07T00:00:00,Lower,7.0847999999999995
2011-09-08T00:00:00,Lower,7.516799999999999
2011-09-09T00:00:00,Lower,7.128
2011-09-10T00:00:00,Lower,5.7456000000000005
2011-09-11T00:00:00,Lower,5.2703999999999995
2011-09-12T00:00:00,Lower,6.5232
2011-09-13T00:00:00,Lower,7.2576
2011-09-14T00:00:00,Lower,6.6528
2011-09-15T00:00:00,Lower,6.5232
2011-09-16T00:00:00,Lower,6.998399999999999
2011-09-17T00:00:00,Lower,6.2208
2011-09-18T00:00:00,Lower,6.998399999999999
2011-09-19T00:00:00,Lower,6.7824
2011-09-20T00:00:00,Lower,7.171200000000001
2011-09-21T00:00:00,Lower,8.208
2011-09-22T00:00:00,Lower,8.1648
2011-09-23T00:00:00,Lower,7.948799999999999
2011-09-24T00:00:00,Lower,8.1216
2011-09-25T00:00:00,Lower,8.510399999999999
2011-09-26T00:00:00,Lower,8.0784
2011-09-27T00:00:00,Lower,7.4736
2011-09-28T00:00:00,Lower,7.862399999999999
2011-09-29T00:00:00,Lower,7.8192
2011-09-30T00:00:00,Lower,7.128
2011-10-01T00:00:00,Lower,7.0847999999999995
2011-10-02T00:00:00,Lower,7.2576
2011-10-03T00:00:00,Lower,7.2143999999999995
2011-10-04T00:00:00,Lower,7.3008
2011-10-05T00:00:00,Lower,7.948799999999999
2011-10-06T00:00:00,Lower,8.0352
2011-10-07T00:00:00,Lower,8.2944
2011-10-08T00:00:00,Lower,8.8128
2011-10-09T00:00:00,Lower,7.905600000000001
2011-10-10T00:00:00,Lower,8.510399999999999
2011-10-11T00:00:00,Lower,6.739199999999999
2011-10-12T00:00:00,Lower,6.912
2011-10-13T00:00:00,Lower,7.4304
2011-10-14T00:00:00,Lower,8.424
2011-10-15T00:00:00,Lower,6.696
2011-10-16T00:00:00,Lower,7.2143999999999995
2011-10-17T00:00:00,Lower,7.8192
2011-10-18T00:00:00,Lower,8.2512
2011-10-19T00:00:00,Lower,8.8992
2011-10-20T00:00:00,Lower,7.2576
2011-10-21T00:00:00,Lower,7.0847999999999995
2011-10-22T00:00:00,Lower,7.732799999999999
2011-10-23T00:00:00,Lower,6.6528
2011-10-24T00:00:00,Lower,6.5232
2011-10-25T00:00:00,Lower,8.424
2011-10-26T00:00:00,Lower,8.5536
2011-10-27T00:00:00,Lower,9.3312
2011-10-28T00:00:00,Lower,9.4176
2011-10-29T00:00:00,Lower,9.072
2011-10-30T00:00:00,Lower,9.3744
2011-10-31T00:00:00,Lower,7.6464
2011-11-01T00:00:00,Lower,7.2143999999999995
2011-11-02T00:00:00,Lower,7.387200000000001
2011-11-03T00:00:00,Lower,8.7696
2011-11-04T00:00:00,Lower,9.1584
2011-11-05T00:00:00,Lower,8.8992
2011-11-06T00:00:00,Lower,8.7264
2011-11-07T00:00:00,Lower,8.8992
2011-11-08T00:00:00,Lower,9.072
2011-11-09T00:00:00,Lower,7.4736
2011-11-10T00:00:00,Lower,7.732799999999999
2011-11-11T00:00:00,Lower,7.387200000000001
2011-11-12T00:00:00,Lower,7.2143999999999995
2011-11-13T00:00:00,Lower,6.998399999999999
2011-11-14T00:00:00,Lower,6.9552000000000005
2011-11-15T00:00:00,Lower,6.1776
2011-11-16T00:00:00,Lower,7.171200000000001
2011-11-17T00:00:00,Lower,7.3008
2011-11-18T00:00:00,Lower,7.905600000000001
2011-11-19T00:00:00,Lower,7.905600000000001
2011-11-20T00:00:00,Lower,7.4736
2011-11-21T00:00:00,Lower,7.2143999999999995
2011-11-22T00:00:00,Lower,7.387200000000001
2011-11-23T00:00:00,Lower,7.0847999999999995
2011-11-24T00:00:00,Lower,5.7888
2011-11-25T00:00:00,Lower,5.918399999999999
2011-11-26T00:00:00,Lower,6.3072
2011-11-27T00:00:00,Lower,7.0416
2011-11-28T00:00:00,Lower,7.3008
2011-11-29T00:00:00,Lower,7.387200000000001
2011-11-30T00:00:00,Lower,6.6528
2011-12-01T00:00:00,Lower,6.3936
2011-12-02T00:00:00,Lower,6.739199999999999
2011-12-03T00:00:00,Lower,6.1776
2011-12-04T00:00:00,Lower,5.4864
2011-12-05T00:00:00,Lower,5.832
2011-12-06T00:00:00,Lower,6.9552000000000005
2011-12-07T00:00:00,Lower,7.4304
2011-12-08T00:00:00,Lower,7.4304
2011-12-09T00:00:00,Lower,7.4304
2011-12-10T00:00:00,Lower,7.3008
2011-12-11T00:00:00,Lower,6.5664
2011-12-12T00:00:00,Lower,7.776
2011-12-13T00:00:00,Lower,7.171200000000001
2011-12-14T00:00:00,Lower,6.4368
2011-12-15T00:00:00,Lower,6.4368
2011-12-16T00:00:00,Lower,6.998399999999999
2011-12-17T00:00:00,Lower,6.7824
2011-12-18T00:00:00,Lower,6.264
2011-12-19T00:00:00,Lower,4.752
2011-12-20T00:00:00,Lower,5.0112
2011-12-21T00:00:00,Lower,4.3632
2011-12-22T00:00:00,Lower,4.752
2011-12-23T00:00:00,Lower,5.184
2011-12-24T00:00:00,Lower,5.184
2011-12-25T00:00:00,Lower,4.4928
2011-12-26T00:00:00,Lower,3.672
2011-12-27T00:00:00,Lower,2.2896
2011-12-28T00:00:00,Lower,1.9008
2011-12-29T00:00:00,Lower,3.024
2011-12-30T00:00:00,Lower,3.456
2011-12-31T00:00:00,Lower,3.1104
2012-01-01T00:00:00,Lower,3.5856000000000003
2012-01-02T00:00:00,Lower,1.6847999999999999
2012-01-03T00:00:00,Lower,2.2032
2012-01-04T00:00:00,Lower,2.7216
2012-01-05T00:00:00,Lower,3.8448
2012-01-06T00:00:00,Lower,4.6656
2012-01-07T00:00:00,Lower,4.32
2012-01-08T00:00:00,Lower,6.134399999999999
2012-01-09T00:00:00,Lower,6.6096
2012-01-10T00:00:00,Lower,5.7024
2012-01-11T00:00:00,Lower,4.2768
2012-01-12T00:00:00,Lower,2.5056
2012-01-13T00:00:00,Lower,2.7648
2012-01-14T00:00:00,Lower,3.1104
2012-01-15T00:00:00,Lower,3.9743999999999997
2012-01-16T00:00:00,Lower,3.3264
2012-01-17T00:00:00,Lower,1.6847999999999999
2012-01-18T00:00:00,Lower,2.8512
2012-01-19T00:00:00,Lower,1.1664
2012-01-20T00:00:00,Lower,0.8208
2012-01-21T00:00:00,Lower,0.3024
2012-01-22T00:00:00,Lower,0.4752
2012-01-23T00:00:00,Lower,3.5423999999999998
2012-01-24T00:00:00,Lower,5.7024
2012-01-25T00:00:00,Lower,5.184
2012-01-26T00:00:00,Lower,3.456
2012-01-27T00:00:00,Lower,5.054399999999999
2012-01-28T00:00:00,Lower,5.5296
2012-01-29T00:00:00,Lower,4.8384
2012-01-30T00:00:00,Lower,4.4064
2012-01-31T00:00:00,Lower,3.4128000000000003
2012-02-01T00:00:00,Lower,3.024
2012-02-02T00:00:00,Lower,3.456
2012-02-03T00:00:00,Lower,2.8512
2012-02-04T00:00:00,Lower,2.5056
2012-02-05T00:00:00,Lower,2.7648
2012-02-06T00:00:00,Lower,2.2032
2012-02-07T00:00:00,Lower,1.9871999999999999
2012-02-08T00:00:00,Lower,1.944
2012-02-09T00:00:00,Lower,2.8944
2012-02-10T00:00:00,Lower,2.2896
2012-02-11T00:00:00,Lower,1.9871999999999999
2012-02-12T00:00:00,Lower,0.5616
2012-02-13T00:00:00,Lower,2.7216
2012-02-14T00:00:00,Lower,2.2464
2012-02-15T00:00:00,Lower,1.08
2012-02-16T00:00:00,Lower,2.808
2012-02-17T00:00:00,Lower,4.1903999999999995
2012-02-18T00:00:00,Lower,2.1168
2012-02-19T00:00:00,Lower,2.16
2012-02-20T00:00:00,Lower,2.7216
2012-02-21T00:00:00,Lower,0.3456
2012-02-22T00:00:00,Lower,1.3824
2012-02-23T00:00:00,Lower,0.3456
2012-02-24T00:00:00,Lower,0.3024
2012-02-25T00:00:00,Lower,0.0
2012-02-26T00:00:00,Lower,0.0
2012-02-27T00:00:00,Lower,0.0
2012-02-28T00:00:00,Lower,2.8512
2012-02-29T00:00:00,Lower,2.4624
2012-03-01T00:00:00,Lower,0.0
2012-03-02T00:00:00,Lower,0.0
2012-03-03T00:00:00,Lower,1.9871999999999999
2012-03-04T00:00:00,Lower,0.7776
2012-03-05T00:00:00,Lower,2.6351999999999998
2012-03-06T00:00:00,Lower,0.7343999999999999
2012-03-07T00:00:00,Lower,1.296
2012-03-08T00:00:00,Lower,0.3888
2012-03-09T00:00:00,Lower,0.0
2012-03-10T00:00:00,Lower,0.0
2012-03-11T00:00:00,Lower,0.0
2012-03-12T00:00:00,Lower,0.6048
2012-03-13T00:00:00,Lower,2.5056
2012-03-14T00:00:00,Lower,3.2832
2012-03-15T00:00:00,Lower,0.5184
2012-03-16T00:00:00,Lower,0.5184
2012-03-17T00:00:00,Lower,2.0304
2012-03-18T00:00:00,Lower,2.808
2012-03-19T00:00:00,Lower,2.2896
2012-03-20T00:00:00,Lower,0.648
2012-03-21T00:00:00,Lower,2.1168
2012-03-22T00:00:00,Lower,1.7711999999999999
2012-03-23T00:00:00,Lower,2.4624
2012-03-24T00:00:00,Lower,2.808
2012-03-25T00:00:00,Lower,2.0736
2012-03-26T00:00:00,Lower,2.6784
2012-03-27T00:00:00,Lower,2.9808000000000003
2012-03-28T00:00:00,Lower,1.2528
2012-03-29T00:00:00,Lower,1.1232
2012-03-30T00:00:00,Lower,2.4624
2012-03-31T00:00:00,Lower,1.8144
2012-04-01T00:00:00,Lower,1.1232
2012-04-02T00:00:00,Lower,1.6416
2012-04-03T00:00:00,Lower,1.2528
2012-04-04T00:00:00,Lower,1.728
2012-04-05T00:00:00,Lower,1.8144
2012-04-06T00:00:00,Lower,2.2032
2012-04-07T00:00:00,Lower,1.1232
2012-04-08T00:00:00,Lower,1.728
2012-04-09T00:00:00,Lower,2.8512
2012-04-10T00:00:00,Lower,2.7648
2012-04-11T00:00:00,Lower,2.5488
2012-04-12T00:00:00,Lower,0.0
2012-04-13T00:00:00,Lower,0.0
2012-04-14T00:00:00,Lower,0.0
2012-04-15T00:00:00,Lower,0.0
2012-04-16T00:00:00,Lower,0.0
2012-04-17T00:00:00,Lower,0.0
2012-04-18T00:00:00,Lower,0.0
2012-04-19T00:00:00,Lower,0.0
2012-04-20T00:00:00,Lower,0.0
2012-04-21T00:00:00,Lower,0.0
2012-04-22T00:00:00,Lower,0.0
2012-04-23T00:00:00,Lower,0.0
2012-04-24T00:00:00,Lower,0.0
2012-04-25T00:00:00,Lower,0.0
2012-04-26T00:00:00,Lower,0.0
2012-04-27T00:00:00,Lower,0.0
2012-04-28T00:00:00,Lower,0.0
2012-04-29T00:00:00,Lower,0.0
2012-04-30T00:00:00,Lower,0.0
2012-05-01T00:00:00,Lower,0.0
2012-05-02T00:00:00,Lower,0.0
2012-05-03T00:00:00,Lower,0.0
2012-05-04T00:00:00,Lower,0.0
2012-05-05T00:00:00,Lower,0.864
2012-05-06T00:00:00,Lower,0.9504
2012-05-07T00:00:00,Lower,0.3456
2012-05-08T00:00:00,Lower,0.2592
2012-05-09T00:00:00,Lower,0.3024
2012-05-10T00:00:00,Lower,0.9072
2012-05-11T00:00:00,Lower,1.3824
2012-05-12T00:00:00,Lower,1.296
2012-05-13T00:00:00,Lower,1.3824
2012-05-14T00:00:00,Lower,0.648
2012-05-15T00:00:00,Lower,0.6048
2012-05-16T00:00:00,Lower,0.6912
2012-05-17T00:00:00,Lower,0.9072
2012-05-18T00:00:00,Lower,1.08
2012-05-19T00:00:00,Lower,1.8144
2012-05-20T00:00:00,Lower,1.5552
2012-05-21T00:00:00,Lower,0.3024
2012-05-22T00:00:00,Lower,0.0
2012-05-23T00:00:00,Lower,0.0
2012-05-24T00:00:00,Lower,0.7343999999999999
2012-05-25T00:00:00,Lower,1.5984
2012-05-26T00:00:00,Lower,2.592
2012-05-27T00:00:00,Lower,3.0671999999999997
2012-05-28T00:00:00,Lower,1.4687999999999999
2012-05-29T00:00:00,Lower,0.9072
2012-05-30T00:00:00,Lower,1.08
2012-05-31T00:00:00,Lower,1.1232
2012-06-01T00:00:00,Lower,0.864
2012-06-02T00:00:00,Lower,0.9072
2012-06-03T00:00:00,Lower,1.08
2012-06-04T00:00:00,Lower,1.6416
2012-06-05T00:00:00,Lower,1.2528
2012-06-06T00:00:00,Lower,1.4687999999999999
2012-06-07T00:00:00,Lower,3.1536
2012-06-08T00:00:00,Lower,2.8512
2012-06-09T00:00:00,Lower,4.104
2012-06-10T00:00:00,Lower,3.0671999999999997
2012-06-11T00:00:00,Lower,2.2032
2012-06-12T00:00:00,Lower,3.024
2012-06-13T00:00:00,Lower,2.6784
2012-06-14T00:00:00,Lower,2.8512
2012-06-15T00:00:00,Lower,1.2096
2012-06-16T00:00:00,Lower,0.0
2012-06-17T00:00:00,Lower,0.5184
2012-06-18T00:00:00,Lower,0.0
2012-06-19T00:00:00,Lower,0.0
2012-06-20T00:00:00,Lower,1.2096
2012-06-21T00:00:00,Lower,3.8448
2012-06-22T00:00:00,Lower,2.6351999999999998
2012-06-23T00:00:00,Lower,2.376
2012-06-24T00:00:00,Lower,1.2528
2012-06-25T00:00:00,Lower,1.512
2012-06-26T00:00:00,Lower,1.6847999999999999
2012-06-27T00:00:00,Lower,2.4192
2012-06-28T00:00:00,Lower,2.4624
2012-06-29T00:00:00,Lower,2.808
2012-06-30T00:00:00,Lower,2.808
2012-07-01T00:00:00,Lower,1.3392
2012-07-02T00:00:00,Lower,0.3888
2012-07-03T00:00:00,Lower,1.1664
2012-07-04T00:00:00,Lower,0.7776
2012-07-05T00:00:00,Lower,1.1664
2012-07-06T00:00:00,Lower,2.0736
2012-07-07T00:00:00,Lower,3.1536
2012-07-08T00:00:00,Lower,2.5488
2012-07-09T00:00:00,Lower,1.8576
2012-07-10T00:00:00,Lower,1.296
2012-07-11T00:00:00,Lower,1.6847999999999999
2012-07-12T00:00:00,Lower,3.0671999999999997
2012-07-13T00:00:00,Lower,3.2399999999999998
2012-07-14T00:00:00,Lower,3.888
2012-07-15T00:00:00,Lower,3.1968
2012-07-16T00:00:00,Lower,2.9808000000000003
2012-07-17T00:00:00,Lower,2.808
2012-07-18T00:00:00,Lower,4.2336
2012-07-19T00:00:00,Lower,3.456
2012-07-20T00:00:00,Lower,3.4128000000000003
2012-07-21T00:00:00,Lower,4.536
2012-07-22T00:00:00,Lower,4.968
2012-07-23T00:00:00,Lower,4.4064
2012-07-24T00:00:00,Lower,3.0671999999999997
2012-07-25T00:00:00,Lower,2.6784
2012-07-26T00:00:00,Lower,3.4128000000000003
2012-07-27T00:00:00,Lower,4.5792
2012-07-28T00:00:00,Lower,5.616
2012-07-29T00:00:00,Lower,6.5232
2012-07-30T00:00:00,Lower,3.8448
2012-07-31T00:00:00,Lower,2.6784
2012-08-01T00:00:00,Lower,1.6416
2012-08-02T00:00:00,Lower,2.3328
2012-08-03T00:00:00,Lower,2.5056
2012-08-04T00:00:00,Lower,2.0736
2012-08-05T00:00:00,Lower,2.2896
2012-08-06T00:00:00,Lower,2.2896
2012-08-07T00:00:00,Lower,2.592
2012-08-08T00:00:00,Lower,2.5488
2012-08-09T00:00:00,Lower,3.5423999999999998
2012-08-10T00:00:00,Lower,3.024
2012-08-11T00:00:00,Lower,3.8448
2012-08-12T00:00:00,Lower,3.8448
2012-08-13T00:00:00,Lower,4.32
2012-08-14T00:00:00,Lower,3.5856000000000003
2012-08-15T00:00:00,Lower,3.6288
2012-08-16T00:00:00,Lower,6.2208
2012-08-17T00:00:00,Lower,6.6528
2012-08-18T00:00:00,Lower,6.6528
2012-08-19T00:00:00,Lower,5.5728
2012-08-20T00:00:00,Lower,6.696
2012-08-21T00:00:00,Lower,7.4304
2012-08-22T00:00:00,Lower,8.510399999999999
2012-08-23T00:00:00,Lower,8.9856
2012-08-24T00:00:00,Lower,9.1152
2012-08-25T00:00:00,Lower,8.424
2012-08-26T00:00:00,Lower,6.2208
2012-08-27T00:00:00,Lower,3.7152
2012-08-28T00:00:00,Lower,3.3264
2012-08-29T00:00:00,Lower,4.8384
2012-08-30T00:00:00,Lower,4.6656
2012-08-31T00:00:00,Lower,5.3136
2012-09-01T00:00:00,Lower,5.7024
2012-09-02T00:00:00,Lower,5.659199999999999
2012-09-03T00:00:00,Lower,5.3568
2012-09-04T00:00:00,Lower,6.1776
2012-09-05T00:00:00,Lower,7.128
2012-09-06T00:00:00,Lower,6.5664
2012-09-07T00:00:00,Lower,6.5664
2012-09-08T00:00:00,Lower,7.516799999999999
2012-09-09T00:00:00,Lower,8.5536
2012-09-10T00:00:00,Lower,8.0784
2012-09-11T00:00:00,Lower,7.56
2012-09-12T00:00:00,Lower,7.171200000000001
2012-09-13T00:00:00,Lower,5.961600000000001
2012-09-14T00:00:00,Lower,5.4864
2012-09-15T00:00:00,Lower,6.696
2012-09-16T00:00:00,Lower,6.0912
2012-09-17T00:00:00,Lower,4.968
2012-09-18T00:00:00,Lower,6.739199999999999
2012-09-19T00:00:00,Lower,5.184
2012-09-20T00:00:00,Lower,4.6224
2012-09-21T00:00:00,Lower,4.2336
2012-09-22T00:00:00,Lower,4.536
2012-09-23T00:00:00,Lower,4.1903999999999995
2012-09-24T00:00:00,Lower,5.961600000000001
2012-09-25T00:00:00,Lower,5.3568
2012-09-26T00:00:00,Lower,5.4
2012-09-27T00:00:00,Lower,5.3568
2012-09-28T00:00:00,Lower,5.616
2012-09-29T00:00:00,Lower,6.2208
2012-09-30T00:00:00,Lower,5.918399999999999
2012-10-01T00:00:00,Lower,5.918399999999999
2012-10-02T00:00:00,Lower,6.4799999999999995
2012-10-03T00:00:00,Lower,6.696
2012-10-04T00:00:00,Lower,7.862399999999999
2012-10-05T00:00:00,Lower,8.380799999999999
2012-10-06T00:00:00,Lower,8.510399999999999
2012-10-07T00:00:00,Lower,9.6336
2012-10-08T00:00:00,Lower,9.8496
2012-10-09T00:00:00,Lower,9.8928
2012-10-10T00:00:00,Lower,9.288
2012-10-11T00:00:00,Lower,7.732799999999999
2012-10-12T00:00:00,Lower,7.4736
2012-10-13T00:00:00,Lower,8.64
2012-10-14T00:00:00,Lower,8.2512
2012-10-15T00:00:00,Lower,8.2944
2012-10-16T00:00:00,Lower,8.7696
2012-10-17T00:00:00,Lower,8.7696
2012-10-18T00:00:00,Lower,8.7264
2012-10-19T00:00:00,Lower,7.992
2012-10-20T00:00:00,Lower,8.683200000000001
2012-10-21T00:00:00,Lower,8.5536
2012-10-22T00:00:00,Lower,9.2448
2012-10-23T00:00:00,Lower,9.8064
2012-10-24T00:00:00,Lower,10.281600000000001
2012-10-25T00:00:00,Lower,10.4976
2012-10-26T00:00:00,Lower,10.2384
2012-10-27T00:00:00,Lower,9.6336
2012-10-28T00:00:00,Lower,9.936
2012-10-29T00:00:00,Lower,10.3248
2012-10-30T00:00:00,Lower,9.201600000000001
2012-10-31T00:00:00,Lower,9.201600000000001
2012-11-01T00:00:00,Lower,9.288
2012-11-02T00:00:00,Lower,9.201600000000001
2012-11-03T00:00:00,Lower,10.108799999999999
2012-11-04T00:00:00,Lower,11.318399999999999
2012-11-05T00:00:00,Lower,9.6336
2012-11-06T00:00:00,Lower,9.1584
2012-11-07T00:00:00,Lower,8.7696
2012-11-08T00:00:00,Lower,9.028799999999999
2012-11-09T00:00:00,Lower,9.201600000000001
2012-11-10T00:00:00,Lower,8.5968
2012-11-11T00:00:00,Lower,7.992
2012-11-12T00:00:00,Lower,7.4304
2012-11-13T00:00:00,Lower,7.0847999999999995
2012-11-14T00:00:00,Lower,7.171200000000001
2012-11-15T00:00:00,Lower,7.2576
2012-11-16T00:00:00,Lower,7.4304
2012-11-17T00:00:00,Lower,6.739199999999999
2012-11-18T00:00:00,Lower,6.7824
2012-11-19T00:00:00,Lower,6.3072
2012-11-20T00:00:00,Lower,6.3504
2012-11-21T00:00:00,Lower,6.4799999999999995
2012-11-22T00:00:00,Lower,6.7824
2012-11-23T00:00:00,Lower,5.8751999999999995
2012-11-24T00:00:00,Lower,5.7024
2012-11-25T00:00:00,Lower,5.616
2012-11-26T00:00:00,Lower,5.3568
2012-11-27T00:00:00,Lower,6.7824
2012-11-28T00:00:00,Lower,6.2208
2012-11-29T00:00:00,Lower,6.264
2012-11-30T00:00:00,Lower,5.3568
2012-12-01T00:00:00,Lower,5.659199999999999
2012-12-02T00:00:00,Lower,5.961600000000001
2012-12-03T00:00:00,Lower,6.4368
2012-12-04T00:00:00,Lower,6.739199999999999
2012-12-05T00:00:00,Lower,7.56
2012-12-06T00:00:00,Lower,6.9552000000000005
2012-12-07T00:00:00,Lower,6.3936
2012-12-08T00:00:00,Lower,6.9552000000000005
2012-12-09T00:00:00,Lower,7.171200000000001
2012-12-10T00:00:00,Lower,6.5232
2012-12-11T00:00:00,Lower,6.2208
2012-12-12T00:00:00,Lower,5.7456000000000005
2012-12-13T00:00:00,Lower,6.0912
2012-12-14T00:00:00,Lower,5.918399999999999
2012-12-15T00:00:00,Lower,5.184
2012-12-16T00:00:00,Lower,5.4864
2012-12-17T00:00:00,Lower,5.7456000000000005
2012-12-18T00:00:00,Lower,5.2703999999999995
2012-12-19T00:00:00,Lower,5.3568
2012-12-20T00:00:00,Lower,5.4864
2012-12-21T00:00:00,Lower,5.4
2012-12-22T00:00:00,Lower,5.4
2012-12-23T00:00:00,Lower,3.9743999999999997
2012-12-24T00:00:00,Lower,1.9008
2012-12-25T00:00:00,Lower,2.4624
2012-12-26T00:00:00,Lower,3.4128000000000003
2012-12-27T00:00:00,Lower,4.752
2012-12-28T00:00:00,Lower,5.7024
2012-12-29T00:00:00,Lower,6.134399999999999
2012-12-30T00:00:00,Lower,5.2272
2012-12-31T00:00:00,Lower,2.8944
2013-01-01T00:00:00,Lower,3.1104
2013-01-02T00:00:00,Lower,5.184
2013-01-03T00:00:00,Lower,5.054399999999999
2013-01-04T00:00:00,Lower,5.4864
2013-01-05T00:00:00,Lower,5.7024
2013-01-06T00:00:00,Lower,3.8448
2013-01-07T00:00:00,Lower,3.9311999999999996
2013-01-08T00:00:00,Lower,5.054399999999999
2013-01-09T00:00:00,Lower,5.0112
2013-01-10T00:00:00,Lower,5.5296
2013-01-11T00:00:00,Lower,4.4064
2013-01-12T00:00:00,Lower,3.9311999999999996
2013-01-13T00:00:00,Lower,3.888
2013-01-14T00:00:00,Lower,3.888
2013-01-15T00:00:00,Lower,3.1104
2013-01-16T00:00:00,Lower,2.5056
2013-01-17T00:00:00,Lower,2.2896
2013-01-18T00:00:00,Lower,3.3264
2013-01-19T00:00:00,Lower,5.5728
2013-01-20T00:00:00,Lower,4.2336
2013-01-21T00:00:00,Lower,3.024
2013-01-22T00:00:00,Lower,2.0304
2013-01-23T00:00:00,Lower,2.1168
2013-01-24T00:00:00,Lower,3.8016
2013-01-25T00:00:00,Lower,4.4064
2013-01-26T00:00:00,Lower,4.9248
2013-01-27T00:00:00,Lower,5.832
2013-01-28T00:00:00,Lower,6.3504
2013-01-29T00:00:00,Lower,3.5856000000000003
2013-01-30T00:00:00,Lower,1.2528
2013-01-31T00:00:00,Lower,0.3024
2013-02-01T00:00:00,Lower,2.7648
2013-02-02T00:00:00,Lower,5.184
2013-02-03T00:00:00,Lower,5.0112
2013-02-04T00:00:00,Lower,4.7951999999999995
2013-02-05T00:00:00,Lower,2.0304
2013-02-06T00:00:00,Lower,0.7343999999999999
2013-02-07T00:00:00,Lower,0.9504
2013-02-08T00:00:00,Lower,1.8144
2013-02-09T00:00:00,Lower,2.8512
2013-02-10T00:00:00,Lower,3.7152
2013-02-11T00:00:00,Lower,3.7152
2013-02-12T00:00:00,Lower,2.8944
2013-02-13T00:00:00,Lower,3.024
2013-02-14T00:00:00,Lower,3.024
2013-02-15T00:00:00,Lower,2.9808000000000003
2013-02-16T00:00:00,Lower,2.808
2013-02-17T00:00:00,Lower,2.2032
2013-02-18T00:00:00,Lower,2.2464
2013-02-19T00:00:00,Lower,1.6416
2013-02-20T00:00:00,Lower,1.8144
2013-02-21T00:00:00,Lower,1.512
2013-02-22T00:00:00,Lower,1.08
2013-02-23T00:00:00,Lower,2.0736
2013-02-24T00:00:00,Lower,2.9375999999999998
2013-02-25T00:00:00,Lower,1.4687999999999999
2013-02-26T00:00:00,Lower,0.0
2013-02-27T00:00:00,Lower,0.7343999999999999
2013-02-28T00:00:00,Lower,0.9504
2013-03-01T00:00:00,Lower,0.5184
2013-03-02T00:00:00,Lower,0.3888
2013-03-03T00:00:00,Lower,0.3024
2013-03-04T00:00:00,Lower,0.8208
2013-03-05T00:00:00,Lower,0.3888
2013-03-06T00:00:00,Lower,1.1664
2013-03-07T00:00:00,Lower,0.6912
2013-03-08T00:00:00,Lower,0.6912
2013-03-09T00:00:00,Lower,1.3392
2013-03-10T00:00:00,Lower,1.512
2013-03-11T00:00:00,Lower,0.9504
2013-03-12T00:00:00,Lower,1.5552
2013-03-13T00:00:00,Lower,1.6416
2013-03-14T00:00:00,Lower,0.864
2013-03-15T00:00:00,Lower,0.6048
2013-03-16T00:00:00,Lower,0.5616
2013-03-17T00:00:00,Lower,1.8144
2013-03-18T00:00:00,Lower,0.8208
2013-03-19T00:00:00,Lower,0.0
2013-03-20T00:00:00,Lower,0.5616
2013-03-21T00:00:00,Lower,1.944
2013-03-22T00:00:00,Lower,0.432
2013-03-23T00:00:00,Lower,0.0
2013-03-24T00:00:00,Lower,0.3024
2013-03-25T00:00:00,Lower,0.0
2013-03-26T00:00:00,Lower,0.0
2013-03-27T00:00:00,Lower,0.0
2013-03-28T00:00:00,Lower,0.0
2013-03-29T00:00:00,Lower,0.0
2013-03-30T00:00:00,Lower,0.0
2013-03-31T00:00:00,Lower,0.0
2013-04-01T00:00:00,Lower,0.0
2013-04-02T00:00:00,Lower,1.1232
2013-04-03T00:00:00,Lower,2.2896
2013-04-04T00:00:00,Lower,2.592
2013-04-05T00:00:00,Lower,1.1664
2013-04-06T00:00:00,Lower,0.0432
2013-04-07T00:00:00,Lower,0.0
2013-04-08T00:00:00,Lower,0.0
2013-04-09T00:00:00,Lower,0.1728
2013-04-10T00:00:00,Lower,1.4687999999999999
2013-04-11T00:00:00,Lower,0.0
2013-04-12T00:00:00,Lower,0.0
2013-04-13T00:00:00,Lower,0.0
2013-04-14T00:00:00,Lower,0.0
2013-04-15T00:00:00,Lower,1.4687999999999999
2013-04-16T00:00:00,Lower,1.1232
2013-04-17T00:00:00,Lower,0.7776
2013-04-18T00:00:00,Lower,2.0736
2013-04-19T00:00:00,Lower,1.2528
2013-04-20T00:00:00,Lower,1.2096
2013-04-21T00:00:00,Lower,0.0
2013-04-22T00:00:00,Lower,0.0432
2013-04-23T00:00:00,Lower,0.1296
2013-04-24T00:00:00,Lower,0.0
2013-04-25T00:00:00,Lower,0.0
2013-04-26T00:00:00,Lower,0.0
2013-04-27T00:00:00,Lower,0.0
2013-04-28T00:00:00,Lower,0.0
2013-04-29T00:00:00,Lower,0.0432
2013-04-30T00:00:00,Lower,0.6912
2013-05-01T00:00:00,Lower,0.7343999999999999
2013-05-02T00:00:00,Lower,0.3456
2013-05-03T00:00:00,Lower,0.3024
2013-05-04T00:00:00,Lower,0.0
2013-05-05T00:00:00,Lower,0.0
2013-05-06T00:00:00,Lower,0.0
2013-05-07T00:00:00,Lower,0.0
2013-05-08T00:00:00,Lower,0.0
2013-05-09T00:00:00,Lower,0.0
2013-05-10T00:00:00,Lower,0.0432
2013-05-11T00:00:00,Lower,0.0
2013-05-12T00:00:00,Lower,1.6847999999999999
2013-05-13T00:00:00,Lower,0.6048
2013-05-14T00:00:00,Lower,0.9072
2013-05-15T00:00:00,Lower,0.9935999999999999
2013-05-16T00:00:00,Lower,0.3024
2013-05-17T00:00:00,Lower,0.7776
2013-05-18T00:00:00,Lower,0.0
2013-05-19T00:00:00,Lower,0.0
2013-05-20T00:00:00,Lower,0.3888
